Sort,YEAR,PROJECT_CODE,SURVEY_AREA,BED,STATION_ID,STATION_TYPE,DATE_SET,VESSEL_NAME,SPECIES_CODE,SEX_CODE,CONDITION_CODE,SCAL_SIZE_CLASS,SHELL_HEIGHT_MM,SCALLOP_MATURITY_CODE,SCAL_GONAD_COND,AGE_STRUCTURE_COLLECTED,AGE_STRUCTURE_TYPE_CODE,WEIGHT_KG,MEAT_WEIGHT_GRAMS,EPIBIONT_WEIGHT_GRAMS,MUD_BLISTER_CODE,OTHER_WORM_CODE,MEAT_CONDITION,D1,D2,D3,SAMPLER,FIRST_ANNULUS_FIELD,FIELD_AGE,FIELD_AGER,AGE_ESTIMATED,Event_ID,Scallop_Number,Age 1,Age 1 First Ann,Age 1 Readability,Age 1 Cmts,Ager 1,Age 1 Date,Age 2,Age 2 First Ann,Age 2 Readability,Age 2 Cmts,Ager 2,Age 2 Date,QC_Comments,Need_Resolving,Resolved_Age,Resolved_Age_QC,Date_Resolved,Released_Age
1939,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,2,1,1,101,,3,1,TopShell,0.08,9.98,,0,0,G,A,,,JDM,,,,,2017D07053,4,2,36,2,,Joe Loboy,1/26/2018 0:00,2,29,9,,Carla Milburn,1/16/2018 0:00,,,,,,2
1940,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,2,1,1,104,,3,1,TopShell,0.08,11.22,,0,0,G,A,,,JDM,,,,,2017D07053,5,2,33,2,,Joe Loboy,1/26/2018 0:00,2,31,9,,Carla Milburn,1/16/2018 0:00,,,,,,2
1941,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,1,1,1,105,,3,1,TopShell,0.09,12.27,,0,0,G,A,,,JDM,,,,,2017D07053,6,2,39,2,,Joe Loboy,1/26/2018 0:00,2,32,9,,Carla Milburn,1/16/2018 0:00,,,,,,2
1942,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,2,1,2,97,,4,,,,,,0,0,,A,,,JDM,,,,,2017D07053,11,2,32,2,,Joe Loboy,1/26/2018 0:00,2,30,9,,Carla Milburn,1/25/2018 0:00,,,,,,2
1943,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,2,1,2,66,,3,,,,,,0,0,,A,,,JDM,,,,,2017D07053,12,1,25,2,,Joe Loboy,1/26/2018 0:00,1,27,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1944,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,1,1,2,60,,3,,,,,,0,0,,A,,,JDM,,,,,2017D07053,13,1,29,2,,Joe Loboy,1/26/2018 0:00,1,29,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1945,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,61,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,14,1,27,2,,Joe Loboy,1/26/2018 0:00,1,29,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1946,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,54,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,15,1,30,2,,Joe Loboy,1/26/2018 0:00,1,32,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1947,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,51,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,16,1,23,2,,Joe Loboy,1/26/2018 0:00,1,34,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1948,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,51,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,17,1,28,2,,Joe Loboy,1/26/2018 0:00,1,26,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1949,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,52,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,18,1,25,2,,Joe Loboy,1/26/2018 0:00,1,24,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1950,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,46,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,19,1,23,2,,Joe Loboy,1/26/2018 0:00,1,24,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1951,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,9,1,2,22,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07053,20,0,,2,,Joe Loboy,1/26/2018 0:00,1,22,9,plus,Carla Milburn,1/25/2018 0:00,,1,,,,
1952,2017,D07,Kodiak Scallop Dredge,KNE3,KA 207,Standard,6/4/2017 0:00,Provider,850,,52,,166,,,,,,,,0,0,,F,,,JDM,,,,,2017D07053,21,12,30,3,11?,Joe Loboy,1/26/2018 0:00,10,29,9,,Carla Milburn,1/26/2018 0:00,,,,,,10
1953,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,2,1,1,171,,3,1,TopShell,0.46,43.95,56.29,0,0,G,B,,,JDM,,,,,2017D07054,1,12,38,3,,Joe Loboy,1/26/2018 0:00,13,35,9,,Carla Milburn,1/16/2018 0:00,,,,,,13
1954,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,1,1,1,159,,3,1,TopShell,0.37,43.4,48.83,0,0,G,B,,,JDM,,,,,2017D07054,2,13,26,3,,Joe Loboy,1/26/2018 0:00,14,26,9,,Carla Milburn,1/16/2018 0:00,,,,,,14
1955,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,2,1,1,165,,2,1,TopShell,0.41,38.01,40.86,0,0,G,A,,,JDM,,,,,2017D07054,3,14,22,3,,Joe Loboy,1/26/2018 0:00,12,24,9,,Carla Milburn,1/16/2018 0:00,,,,,,12
1956,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,2,1,2,97,,3,,,,,,0,0,,B,,,JDM,,,,,2017D07054,11,2,33,2,,Joe Loboy,1/26/2018 0:00,2,32,9,,Carla Milburn,1/25/2018 0:00,,,,,,2
1957,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,1,1,2,67,,3,,,,,,0,0,,A,,,JDM,,,,,2017D07054,12,1,38,2,,Joe Loboy,1/26/2018 0:00,1,37,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1958,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,50,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,13,1,27,2,,Joe Loboy,1/26/2018 0:00,1,27,9,,Carla Milburn,1/25/2018 0:00,,,,,,1
1959,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,59,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,14,1,31,2,,Joe Loboy,1/26/2018 0:00,1,31,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1960,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,52,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,15,1,25,2,,Joe Loboy,1/26/2018 0:00,1,28,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1961,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,58,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,16,1,29,2,,Joe Loboy,1/26/2018 0:00,1,29,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1962,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,56,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,17,1,28,2,,Joe Loboy,1/26/2018 0:00,1,29,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1963,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,54,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,18,1,33,2,,Joe Loboy,1/26/2018 0:00,1,29,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1964,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,53,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,19,1,23,2,,Joe Loboy,1/26/2018 0:00,1,25,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1965,2017,D07,Kodiak Scallop Dredge,KNE3,JZ 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,25,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07054,20,0,,2,,Joe Loboy,1/26/2018 0:00,1,25,9,,Carla Milburn,1/25/2018 0:00,,1,,,,
1966,2017,D07,Kodiak Scallop Dredge,KNE3,JX 208,Standard,6/4/2017 0:00,Provider,850,2,1,1,181,,4,1,TopShell,0.49,59.08,20.08,0,Q,W,A,,,JDM,,,,,2017D07055,1,15,31,3,16?,Joe Loboy,1/26/2018 0:00,15,31,9,,Carla Milburn,1/16/2018 0:00,,,,,,15
1967,2017,D07,Kodiak Scallop Dredge,KNE3,JX 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,58,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07055,11,1,25,2,,Joe Loboy,1/26/2018 0:00,1,28,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1968,2017,D07,Kodiak Scallop Dredge,KNE3,JX 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,57,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07055,12,1,28,2,,Joe Loboy,1/26/2018 0:00,1,31,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1969,2017,D07,Kodiak Scallop Dredge,KNE3,JX 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,56,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07055,13,1,28,2,,Joe Loboy,1/26/2018 0:00,1,29,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1970,2017,D07,Kodiak Scallop Dredge,KNE3,JX 208,Standard,6/4/2017 0:00,Provider,850,9,1,2,55,,0,,,,,,0,0,,A,,,JDM,,,,,2017D07055,14,1,28,2,,Joe Loboy,1/26/2018 0:00,1,32,9,plus,Carla Milburn,1/25/2018 0:00,,,,,,1
1971,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,169,,3,1,TopShell,0.44,49,,0,0,G,A,,,JDM,,,,,2017D06001,1,17,29,3,Counting edge as an annulus.,Joe Loboy,1/12/2018 0:00,17,28,9,,Carla Milburn,1/22/2018 0:00,,,,,,17
1972,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,167,,3,1,TopShell,0.44,46,,0,Q,W,A,,,JDM,,,,,2017D06001,2,16,33,3,Counting edge as an annulus.,Joe Loboy,1/12/2018 0:00,15,25,9,,Carla Milburn,1/22/2018 0:00,,,,,,15
1973,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,166,,3,1,TopShell,0.4,37,,0,0,W,A,,,JDM,,,,,2017D06001,3,16,28,3,Counting edge as an annulus.,Joe Loboy,1/12/2018 0:00,15,27,9,,Carla Milburn,1/22/2018 0:00,,,,,,15
1974,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,163,,4,1,TopShell,0.36,40,,0,0,G,A,,,JDM,,,,,2017D06001,4,14,29,3,Counting edge as an annulus.,Joe Loboy,1/12/2018 0:00,14,26,9,at 3 o'clock,Carla Milburn,1/22/2018 0:00,,,,,,14
1975,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,123,,4,1,TopShell,0.16,18,,0,0,G,A,,,JDM,,,,,2017D06001,5,5,36,3,4? With 36mm first. Has plus growth.,Joe Loboy,1/12/2018 0:00,5,16,9,,Carla Milburn,1/22/2018 0:00,,,,,,5
1976,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,158,,4,1,TopShell,0.33,40,,0,0,G,A,,,JDM,,,,,2017D06001,6,11,20,3,Counting edge as an annulus.,Joe Loboy,1/12/2018 0:00,10,20,9,,Carla Milburn,1/22/2018 0:00,,,,,,10
1977,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,161,,4,1,TopShell,0.4,40,,0,0,G,A,,,JDM,,,,,2017D06001,7,16,33,3,Counting edge as an annulus.,Joe Loboy,1/12/2018 0:00,15,28,9,at 9 o'clock,Carla Milburn,1/22/2018 0:00,,,,,,15
1978,2017,D06,Kodiak Scallop Dredge,KSH1,GJ 174,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,169,,3,1,TopShell,0.27,22,,0,0,G,F,,,JDM,,,,,2017D06001,8,16,33,4,missing shell 15%. Broken and taped  Counting edge as an annulus,Joe Loboy,1/12/2018 0:00,13,27,9,,Carla Milburn,1/22/2018 0:00,,,,,,13
1979,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,171,,3,1,TopShell,0.46,30,,0,Q,W,B,,,JDM,,,,,2017D06007,5,15,33,4,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,16,28,9,low confidence,Carla Milburn,1/22/2018 0:00,,,,,,16
1980,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,139,,4,1,TopShell,0.2,21,,0,Q,G,F,,,JDM,,,,,2017D06007,6,7,22,3,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,7,21,9,,Carla Milburn,1/22/2018 0:00,,,,,,7
1981,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,153,,4,1,TopShell,0.5,32,16,0,Q,G,D,,,JDM,,,,,2017D06007,7,11,27,4,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,11,25,9,low confidence,Carla Milburn,1/22/2018 0:00,,,,,,11
1982,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,143,,3,1,TopShell,0.28,28,,0,Q,G,A,,,JDM,,,,,2017D06007,8,6,18,3,Has plus growth.,Joe Loboy,1/16/2018 0:00,7,21,9,,Carla Milburn,1/22/2018 0:00,,,,,,7
1983,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,145,,4,1,TopShell,0.29,28,,0,0,G,A,,,JDM,,,,,2017D06007,9,6,30,3,Has plus growth.,Joe Loboy,1/16/2018 0:00,8,27,9,,Carla Milburn,1/22/2018 0:00,,,,,,8
1984,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,128,,4,1,TopShell,0.2,15,,0,0,G,A,,,JDM,,,,,2017D06007,10,5,19,3,Has plus growth.,Joe Loboy,1/16/2018 0:00,5,18,9,,Carla Milburn,1/22/2018 0:00,,,,,,5
1985,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,2,90,,3,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,11,2,38,3,Has plus growth.,Joe Loboy,1/16/2018 0:00,3,29,9,,Carla Milburn,1/22/2018 0:00,,,,,,3
1986,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,53,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,12,1,44,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,19,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
1987,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,58,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,13,1,47,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,21,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
1988,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,14,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,14,,,9,missing,Joe Loboy,1/16/2018 0:00,,,9,missing,Carla Milburn,1/22/2018 0:00,,,,,,
1989,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,38,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,15,1,29,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,1,27,9,,Carla Milburn,1/22/2018 0:00,,,,,,1
1990,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,59,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,16,1,37,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,23,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
1991,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,54,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,17,1,30,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,19,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
1992,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,59,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,18,1,32,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,22,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
1993,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,54,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,19,1,29,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,1,27,9,plus,Carla Milburn,1/22/2018 0:00,,,,,,1
1994,2017,D06,Kodiak Scallop Dredge,KSH1,GN 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,88,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06007,20,2,28,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,3,30,9,,Carla Milburn,1/22/2018 0:00,,,,,,3
1995,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,159,,4,1,TopShell,0.37,36,,0,Q,G,A,,,JDM,,,,,2017D06008,1,15,37,4,14?  Counting edge as an annulus,Joe Loboy,1/16/2018 0:00,16,33,9,zig zag to the right and up to get age,Carla Milburn,1/22/2018 0:00,,,,,,16
1996,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,138,,3,1,TopShell,0.2,15,,0,0,W,G,,,JDM,,,,,2017D06008,2,7,24,2,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,7,24,9,?,Carla Milburn,1/22/2018 0:00,,,,,,7
1997,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,121,,4,1,TopShell,0.16,16,,0,0,W,A,,,JDM,,,,,2017D06008,3,6,23,2,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,6,21,9,,Carla Milburn,1/22/2018 0:00,,,,,,6
1998,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,141,,4,1,TopShell,0.22,24,,0,0,G,A,,,JDM,,,,,2017D06008,4,7,30,3,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,8,28,9,noon,Carla Milburn,1/22/2018 0:00,,,,,,8
1999,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,138,,4,1,TopShell,0.24,23,,0,Q,G,B,,,JDM,,,,,2017D06008,5,10,25,2,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,11,26,9,one o'clock at the very edge,Carla Milburn,1/22/2018 0:00,,,,,,11
2000,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,144,,3,1,TopShell,0.26,20,,0,0,G,B,,,JDM,,,,,2017D06008,6,7,20,2,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,7,24,9,,Carla Milburn,1/22/2018 0:00,,,,,,7
2001,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,157,,4,1,TopShell,0.34,27,,0,0,G,B,,,JDM,,,,,2017D06008,7,11,21,2,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,12,21,9,,Carla Milburn,1/22/2018 0:00,,,,,,12
2002,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,119,,4,1,TopShell,0.14,15,,0,0,G,A,,,JDM,,,,,2017D06008,8,5,18,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,5,20,9,,Carla Milburn,1/22/2018 0:00,,,,,,5
2003,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,119,,4,1,TopShell,0.15,17,,0,0,G,A,,,JDM,,,,,2017D06008,9,5,16,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,5,18,9,2nd @ 34.60 (?),Carla Milburn,1/22/2018 0:00,,,,,,5
2004,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,120,,4,1,TopShell,0.17,13,,0,0,G,A,,,JDM,,,,,2017D06008,10,5,18,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,5,19,9,,Carla Milburn,1/22/2018 0:00,,,,,,5
2005,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,45,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,11,1,34,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,1,20,9,plus,Carla Milburn,1/22/2018 0:00,,,,,,1
2006,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,50,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,12,1,38,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,19,9,low confidence,Carla Milburn,1/22/2018 0:00,,1,,,,
2007,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,49,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,13,1,38,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,17,9,low confidence,Carla Milburn,1/22/2018 0:00,,1,,,,
2008,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,51,,0,1,TopShell,,,,0,0,G,B,,,JDM,,,,,2017D06008,14,1,41,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,18,9,low confidence,Carla Milburn,1/22/2018 0:00,,1,,,,
2009,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,48,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,15,1,41,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,23,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
2010,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,52,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,16,1,42,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,22,9,low confidence,Carla Milburn,1/22/2018 0:00,,1,,,,
2011,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,54,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,17,1,43,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,17,9,low confidence,Carla Milburn,1/22/2018 0:00,,1,,,,
2012,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,46,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,18,1,40,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,17,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
2013,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,50,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,19,1,41,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,2,19,9,,Carla Milburn,1/22/2018 0:00,,1,,,,
2014,2017,D06,Kodiak Scallop Dredge,KSH1,GO 172,Standard,4/16/2017 0:00,Pandalus,850,9,1,2,45,,0,1,TopShell,,,,0,0,G,A,,,JDM,,,,,2017D06008,20,1,37,2,Has plus growth.,Joe Loboy,1/16/2018 0:00,1,20,9,plus? Low confidence,Carla Milburn,1/22/2018 0:00,,,,,,1
2015,2017,D06,Kodiak Scallop Dredge,KSH1,GP 171,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,168,,4,1,TopShell,0.42,47,,0,0,G,B,,,JDM,,,,,2017D06009,1,12,30,2,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,11,28,9,,Carla Milburn,1/22/2018 0:00,,,,,,11
2016,2017,D06,Kodiak Scallop Dredge,KSH1,GP 171,Standard,4/16/2017 0:00,Pandalus,850,2,1,1,168,,4,1,TopShell,0.51,38,,0,Q,G,A,,,JDM,,,,,2017D06009,2,16,25,3,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,15,24,9,,Carla Milburn,1/22/2018 0:00,,,,,,15
2017,2017,D06,Kodiak Scallop Dredge,KSH1,GP 171,Standard,4/16/2017 0:00,Pandalus,850,1,1,1,144,,3,1,TopShell,0.27,21,,0,Q,G,B,,,JDM,,,,,2017D06009,3,11,32,3,Counting edge as an annulus.,Joe Loboy,1/16/2018 0:00,10,29,9,,Carla Milburn,1/22/2018 0:00,,,,,,10
